method,time_ms,memory_peak_kb
pdo_query_static,14.7665,49.125
pdo_query_static,15.4436,49.125
pdo_query_static,15.5315,49.125
pdo_query_static,15.4774,49.125
pdo_query_static,16.9939,49.125
pdo_query_static,16.2895,49.125
pdo_query_static,15.7976,49.125
pdo_query_static,15.7509,49.125
pdo_query_static,15.4679,49.125
pdo_query_static,14.4834,49.125
pdo_query_static,15.3813,49.125
pdo_query_static,15.073,49.125
pdo_query_static,15.499,49.125
pdo_query_static,15.2769,49.125
pdo_query_static,14.9262,49.125
pdo_query_static,15.4627,49.125
pdo_query_static,15.2197,49.125
pdo_query_static,15.3351,49.125
pdo_query_static,15.4636,49.125
pdo_query_static,16.0663,49.125
pdo_query_static,15.3241,49.125
pdo_query_static,15.2692,49.125
pdo_query_static,16.7644,49.125
pdo_query_static,15.0767,49.125
pdo_query_static,15.3739,49.125
pdo_query_static,15.3938,49.125
pdo_query_static,15.6154,49.125
pdo_query_static,16.227,49.125
pdo_query_static,15.5112,49.125
pdo_query_static,15.319,49.125
pdo_query_static,15.2637,49.125
pdo_query_static,15.2254,49.125
pdo_query_static,14.7107,49.125
pdo_query_static,16.3725,49.125
pdo_query_static,14.7834,49.125
pdo_query_static,14.9735,49.125
pdo_query_static,17.7181,49.125
pdo_query_static,15.2701,49.125
pdo_query_static,17.5206,49.125
pdo_query_static,15.7837,49.125
pdo_query_static,15.9786,49.125
pdo_query_static,15.9765,49.125
pdo_query_static,15.5677,49.125
pdo_query_static,15.2072,49.125
pdo_query_static,15.9907,49.125
pdo_query_static,15.4348,49.125
pdo_query_static,15.3173,49.125
pdo_query_static,15.2679,49.125
pdo_query_static,15.3719,49.125
pdo_query_static,15.3939,49.125
pdo_query_static,15.1757,49.125
pdo_query_static,15.5143,49.125
pdo_query_static,15.522,49.125
pdo_query_static,15.2619,49.125
pdo_query_static,14.7912,49.125
pdo_query_static,15.3363,49.125
pdo_query_static,15.3177,49.125
pdo_query_static,15.5187,49.125
pdo_query_static,14.717,41.125
pdo_query_static,16.6422,41.125
pdo_query_static,15.509,41.125
pdo_query_static,15.308,41.125
pdo_query_static,15.4279,41.125
pdo_query_static,15.0951,41.125
pdo_query_static,15.3886,41.125
pdo_query_static,15.8613,41.125
pdo_query_static,15.2025,41.125
pdo_query_static,16.3754,41.125
pdo_query_static,16.0848,41.125
pdo_query_static,15.4459,41.125
pdo_query_static,15.7492,41.125
pdo_query_static,19.7275,41.125
pdo_query_static,15.372,41.125
pdo_query_static,15.068,41.125
pdo_query_static,15.7705,41.125
pdo_query_static,15.3458,41.125
pdo_query_static,15.284,41.125
pdo_query_static,15.7631,41.125
pdo_query_static,15.3669,41.125
pdo_query_static,16.6006,41.125
pdo_query_static,15.0134,41.125
pdo_query_static,15.3258,41.125
pdo_query_static,15.7391,41.125
pdo_query_static,15.2867,41.125
pdo_query_static,14.9605,41.125
pdo_query_static,14.4894,41.125
pdo_query_static,14.913,41.125
pdo_query_static,14.8828,41.125
pdo_query_static,14.9071,41.125
pdo_query_static,15.4809,41.125
pdo_query_static,15.3632,41.125
pdo_query_static,15.3168,41.125
pdo_query_static,15.1314,41.125
pdo_query_static,15.1909,41.125
pdo_query_static,14.7171,41.125
pdo_query_static,15.0231,41.125
pdo_query_static,15.4232,41.125
pdo_query_static,15.5634,41.125
pdo_query_static,16.5291,41.125
pdo_query_static,23.9704,41.125
pdo_query_static,15.3013,41.125
pdo_query_static,15.0467,41.125
pdo_query_static,16.4544,41.125
pdo_query_static,14.9677,41.125
pdo_query_static,15.5222,41.125
pdo_query_static,18.263,41.125
pdo_query_static,15.9966,41.125
pdo_query_static,14.7287,41.125
pdo_query_static,14.9637,41.125
pdo_query_static,15.0027,41.125
pdo_query_static,16.0209,41.125
pdo_query_static,15.3813,41.125
pdo_query_static,17.2705,41.125
pdo_query_static,15.3609,41.125
pdo_query_static,15.5609,41.125
pdo_query_static,15.2663,41.125
pdo_query_static,15.302,41.125
pdo_query_static,15.2543,41.125
pdo_query_static,15.3766,41.125
pdo_query_static,15.333,41.125
pdo_query_static,15.3596,41.125
pdo_query_static,15.2308,41.125
pdo_query_static,15.0005,41.125
pdo_query_static,16.1089,41.125
pdo_query_static,15.286,41.125
pdo_query_static,14.604,41.125
pdo_query_static,15.5538,41.125
pdo_query_static,15.3041,41.125
pdo_query_static,15.1687,41.125
pdo_prepared_static_e,16.1414,63.140625
pdo_prepared_static_e,16.0927,61.8203125
pdo_prepared_static_e,15.0452,61.8203125
pdo_prepared_static_e,15.8824,61.8203125
pdo_prepared_static_e,15.5991,61.8203125
pdo_prepared_static_e,15.2992,61.8203125
pdo_prepared_static_e,17.0186,61.8203125
pdo_prepared_static_e,15.3886,61.8203125
pdo_prepared_static_e,15.3814,61.8203125
pdo_prepared_static_e,15.071,61.1953125
pdo_prepared_static_e,14.6077,61.1953125
pdo_prepared_static_e,15.3052,61.1953125
pdo_prepared_static_e,15.0299,61.1953125
pdo_prepared_static_e,15.3162,61.1953125
pdo_prepared_static_e,15.4711,61.1953125
pdo_prepared_static_e,14.9939,61.1953125
pdo_prepared_static_e,21.1743,61.1953125
pdo_prepared_static_e,15.2776,59.9453125
pdo_prepared_static_e,15.2946,59.9453125
pdo_prepared_static_e,15.6901,59.9453125
pdo_prepared_static_e,15.0478,59.9453125
pdo_prepared_static_e,14.9939,59.9453125
pdo_prepared_static_e,14.9003,59.9453125
pdo_prepared_static_e,15.5185,59.9453125
pdo_prepared_static_e,15.1395,59.9453125
pdo_prepared_static_e,15.1147,59.9453125
pdo_prepared_static_e,15.4302,59.9453125
pdo_prepared_static_e,15.7148,59.9453125
pdo_prepared_static_e,15.2332,59.9453125
pdo_prepared_static_e,14.7948,59.9453125
pdo_prepared_static_e,17.6125,59.9453125
pdo_prepared_static_e,15.9478,59.9453125
pdo_prepared_static_e,15.3969,59.9453125
pdo_prepared_static_e,15.831,57.4453125
pdo_prepared_static_e,15.4229,57.4453125
pdo_prepared_static_e,15.9583,57.4453125
pdo_prepared_static_e,16.4182,57.4453125
pdo_prepared_static_e,15.5672,57.4453125
pdo_prepared_static_e,15.552,57.4453125
pdo_prepared_static_e,15.3001,57.4453125
pdo_prepared_static_e,15.7505,57.4453125
pdo_prepared_static_e,15.2331,57.4453125
pdo_prepared_static_e,15.3043,57.4453125
pdo_prepared_static_e,21.5401,57.4453125
pdo_prepared_static_e,16.8803,57.4453125
pdo_prepared_static_e,15.4003,57.4453125
pdo_prepared_static_e,15.2272,57.4453125
pdo_prepared_static_e,15.5815,57.4453125
pdo_prepared_static_e,15.4495,57.4453125
pdo_prepared_static_e,16.1239,57.4453125
pdo_prepared_static_e,15.4293,57.4453125
pdo_prepared_static_e,20.883,57.4453125
pdo_prepared_static_e,18.1788,57.4453125
pdo_prepared_static_e,18.4917,57.4453125
pdo_prepared_static_e,15.5562,57.4453125
pdo_prepared_static_e,15.4504,57.4453125
pdo_prepared_static_e,16.0285,57.4453125
pdo_prepared_static_e,15.8194,57.4453125
pdo_prepared_static_e,15.7696,57.4453125
pdo_prepared_static_e,16.3932,57.4453125
pdo_prepared_static_e,15.4263,57.4453125
pdo_prepared_static_e,16.0619,57.4453125
pdo_prepared_static_e,15.9133,57.4453125
pdo_prepared_static_e,16.0757,57.4453125
pdo_prepared_static_e,15.2803,57.4453125
pdo_prepared_static_e,14.8828,46.4453125
pdo_prepared_static_e,15.3228,46.4453125
pdo_prepared_static_e,15.3276,46.4453125
pdo_prepared_static_e,15.3783,46.4453125
pdo_prepared_static_e,15.2823,46.4453125
pdo_prepared_static_e,14.5572,46.4453125
pdo_prepared_static_e,15.5107,46.4453125
pdo_prepared_static_e,17.5731,46.4453125
pdo_prepared_static_e,15.3623,46.4453125
pdo_prepared_static_e,15.546,46.4453125
pdo_prepared_static_e,15.4386,46.4453125
pdo_prepared_static_e,15.5786,46.4453125
pdo_prepared_static_e,17.0305,46.4453125
pdo_prepared_static_e,15.3405,46.4453125
pdo_prepared_static_e,15.4533,46.4453125
pdo_prepared_static_e,15.579,46.4453125
pdo_prepared_static_e,15.4738,46.4453125
pdo_prepared_static_e,15.4026,46.4453125
pdo_prepared_static_e,15.007,46.4453125
pdo_prepared_static_e,15.6323,46.4453125
pdo_prepared_static_e,15.4527,46.4453125
pdo_prepared_static_e,15.5382,46.4453125
pdo_prepared_static_e,15.44,46.4453125
pdo_prepared_static_e,15.5797,46.4453125
pdo_prepared_static_e,15.3695,46.4453125
pdo_prepared_static_e,15.4481,46.4453125
pdo_prepared_static_e,15.8329,46.4453125
pdo_prepared_static_e,16.6163,46.4453125
pdo_prepared_static_e,15.831,46.4453125
pdo_prepared_static_e,15.445,46.4453125
pdo_prepared_static_e,15.4337,46.4453125
pdo_prepared_static_e,15.5969,46.4453125
pdo_prepared_static_e,16.181,46.4453125
pdo_prepared_static_e,15.3055,46.4453125
pdo_prepared_static_e,15.2951,46.4453125
pdo_prepared_static_e,15.5868,46.4453125
pdo_prepared_static_e,15.3956,46.4453125
pdo_prepared_static_e,15.2999,46.4453125
pdo_prepared_static_e,15.4618,46.4453125
pdo_prepared_static_e,15.4202,46.4453125
pdo_prepared_static_e,15.9731,46.4453125
pdo_prepared_static_e,14.9211,46.4453125
pdo_prepared_static_e,15.3462,46.4453125
pdo_prepared_static_e,15.9429,46.4453125
pdo_prepared_static_e,15.8746,46.4453125
pdo_prepared_static_e,15.345,46.4453125
pdo_prepared_static_e,15.6643,46.4453125
pdo_prepared_static_e,15.4919,46.4453125
pdo_prepared_static_e,17.9983,46.4453125
pdo_prepared_static_e,15.4707,46.4453125
pdo_prepared_static_e,15.6084,46.4453125
pdo_prepared_static_e,15.6778,46.4453125
pdo_prepared_static_e,15.7229,46.4453125
pdo_prepared_static_e,15.4991,46.4453125
pdo_prepared_static_e,15.131,46.4453125
pdo_prepared_static_e,15.486,46.4453125
pdo_prepared_static_e,15.9766,46.4453125
pdo_prepared_static_e,15.7378,46.4453125
pdo_prepared_static_e,15.7747,46.4453125
pdo_prepared_static_e,15.3904,46.4453125
pdo_prepared_static_e,15.4751,46.4453125
pdo_prepared_static_e,15.7261,46.4453125
pdo_prepared_static_e,15.3951,46.4453125
pdo_prepared_static_e,15.167,46.4453125
pdo_prepared_static_e,15.6964,38.4453125
pdo_prepared_static_e,15.3973,38.4453125
pdo_prepared_static_e,15.7947,38.4453125
pdo_prepared_static_e,15.065,38.4453125
pdo_prepared_static_e,15.4811,38.4453125
pdo_prepared_static_e,15.7131,38.4453125
pdo_prepared_static_e,15.7365,38.4453125
pdo_prepared_static_e,15.233,38.4453125
pdo_prepared_static_e,15.7702,38.4453125
pdo_prepared_static_e,15.7547,38.4453125
pdo_prepared_static_e,15.3883,38.4453125
pdo_prepared_static_e,15.0613,38.4453125
pdo_prepared_static_e,15.2119,38.4453125
pdo_prepared_static_e,15.298,38.4453125
pdo_prepared_static_e,15.0184,38.4453125
pdo_prepared_static_e,15.0026,38.4453125
pdo_prepared_static_e,15.2506,38.4453125
pdo_prepared_static_e,15.2376,38.4453125
pdo_prepared_static_e,15.4374,38.4453125
pdo_prepared_static_e,15.3531,38.4453125
pdo_prepared_static_e,15.0466,38.4453125
pdo_prepared_static_e,15.8336,38.4453125
pdo_prepared_static_e,15.0356,38.4453125
pdo_prepared_static_e,15.4099,38.4453125
pdo_prepared_static_e,14.9729,38.4453125
pdo_prepared_static_e,16.1717,38.4453125
pdo_prepared_static_e,15.464,38.4453125
pdo_prepared_static_e,15.4905,38.4453125
pdo_prepared_static_e,15.3709,38.4453125
pdo_prepared_static_e,15.9842,38.4453125
pdo_prepared_static_e,15.3513,38.4453125
pdo_prepared_static_e,15.8378,38.4453125
pdo_prepared_static_e,15.5851,38.4453125
pdo_prepared_static_e,15.5145,38.4453125
pdo_prepared_static_e,15.4721,38.4453125
pdo_prepared_static_e,15.3308,38.4453125
pdo_prepared_static_e,15.9529,38.4453125
pdo_prepared_static_e,15.466,38.4453125
pdo_prepared_static_e,15.5025,38.4453125
pdo_prepared_static_e,16.1214,38.4453125
pdo_prepared_static_e,14.7593,38.4453125
pdo_prepared_static_e,15.4121,38.4453125
pdo_prepared_static_e,15.4524,38.4453125
pdo_prepared_static_e,15.5212,38.4453125
pdo_prepared_static_e,20.4171,38.4453125
pdo_prepared_static_e,15.2239,38.4453125
pdo_prepared_static_e,15.2815,38.4453125
pdo_prepared_static_e,15.2734,38.4453125
pdo_prepared_static_e,15.4584,38.4453125
pdo_prepared_static_e,15.3133,38.4453125
pdo_prepared_static_e,15.4292,38.4453125
pdo_prepared_static_e,15.5017,38.4453125
pdo_prepared_static_e,15.5625,38.4453125
pdo_prepared_static_e,15.0119,38.4453125
pdo_prepared_static_e,15.955,38.4453125
pdo_prepared_static_e,15.275,38.4453125
pdo_prepared_static_e,15.5691,38.4453125
pdo_prepared_static_e,18.8159,38.4453125
pdo_prepared_static_e,15.2397,38.4453125
pdo_prepared_static_e,15.0432,38.4453125
pdo_prepared_static_e,15.2455,38.4453125
pdo_prepared_static_e,15.4891,38.4453125
pdo_prepared_static_e,15.7902,38.4453125
pdo_prepared_static_e,16.0703,38.4453125
pdo_prepared_static_e,15.3309,38.4453125
pdo_prepared_static_e,15.3244,38.4453125
pdo_prepared_static_e,15.4188,38.4453125
pdo_prepared_static_e,15.465,38.4453125
pdo_prepared_static_e,15.5458,38.4453125
pdo_prepared_static_e,15.1638,38.4453125
pdo_prepared_static_e,15.5831,38.4453125
pdo_prepared_static_n,15.3944,37.5859375
pdo_prepared_static_n,15.2123,36.6953125
pdo_prepared_static_n,15.1871,36.6953125
pdo_prepared_static_n,15.0713,36.6953125
pdo_prepared_static_n,17,36.6953125
pdo_prepared_static_n,15.4596,36.6953125
pdo_prepared_static_n,15.2733,36.6953125
pdo_prepared_static_n,15.2766,36.6953125
pdo_prepared_static_n,15.103,36.6953125
pdo_prepared_static_n,15.3677,36.0703125
pdo_prepared_static_n,18.6863,36.0703125
pdo_prepared_static_n,15.3258,36.0703125
pdo_prepared_static_n,15.8084,36.0703125
pdo_prepared_static_n,15.3229,36.0703125
pdo_prepared_static_n,15.2351,36.0703125
pdo_prepared_static_n,15.2106,36.0703125
pdo_prepared_static_n,15.2926,36.0703125
pdo_prepared_static_n,16.1169,34.8203125
pdo_prepared_static_n,15.5636,34.8203125
pdo_prepared_static_n,16.2532,34.8203125
pdo_prepared_static_n,15.2754,34.8203125
pdo_prepared_static_n,15.6091,34.8203125
pdo_prepared_static_n,15.2274,34.8203125
pdo_prepared_static_n,15.1317,34.8203125
pdo_prepared_static_n,15.1252,34.8203125
pdo_prepared_static_n,15.1708,34.8203125
pdo_prepared_static_n,15.2609,34.8203125
pdo_prepared_static_n,15.1777,34.8203125
pdo_prepared_static_n,15.1998,34.8203125
pdo_prepared_static_n,14.9265,34.8203125
pdo_prepared_static_n,15.1694,34.8203125
pdo_prepared_static_n,15.1944,34.8203125
pdo_prepared_static_n,15.1717,34.8203125
pdo_prepared_static_n,15.147,32.3203125
pdo_prepared_static_n,15.1132,32.3203125
pdo_prepared_static_n,15.1857,32.3203125
pdo_prepared_static_n,15.3063,32.3203125
pdo_prepared_static_n,15.3323,32.3203125
pdo_prepared_static_n,15.7725,32.3203125
pdo_prepared_static_n,15.1631,32.3203125
pdo_prepared_static_n,15.3913,32.3203125
pdo_prepared_static_n,14.7458,32.3203125
pdo_prepared_static_n,15.3509,32.3203125
pdo_prepared_static_n,22.181,32.3203125
pdo_prepared_static_n,14.9949,32.3203125
pdo_prepared_static_n,15.2651,32.3203125
pdo_prepared_static_n,15.3091,32.3203125
pdo_prepared_static_n,14.351,32.3203125
pdo_prepared_static_n,15.0758,32.3203125
pdo_prepared_static_n,15.1517,32.3203125
pdo_prepared_static_n,22.3619,32.3203125
pdo_prepared_static_n,15.1556,32.3203125
pdo_prepared_static_n,15.3978,32.3203125
pdo_prepared_static_n,15.4479,32.3203125
pdo_prepared_static_n,15.2963,32.3203125
pdo_prepared_static_n,15.2073,32.3203125
pdo_prepared_static_n,15.1539,32.3203125
pdo_prepared_static_n,14.7335,32.3203125
pdo_prepared_static_n,15.2365,32.3203125
pdo_prepared_static_n,15.2557,32.3203125
pdo_prepared_static_n,15.109,32.3203125
pdo_prepared_static_n,15.1368,32.3203125
pdo_prepared_static_n,14.6912,32.3203125
pdo_prepared_static_n,14.8712,32.3203125
pdo_prepared_static_n,15.2925,32.3203125
pdo_prepared_static_n,15.2154,21.3203125
pdo_prepared_static_n,14.92,21.3203125
pdo_prepared_static_n,14.403,21.3203125
pdo_prepared_static_n,15.1095,21.3203125
pdo_prepared_static_n,15.2114,21.3203125
pdo_prepared_static_n,14.5487,21.3203125
pdo_prepared_static_n,15.3623,21.3203125
pdo_prepared_static_n,14.9759,21.3203125
pdo_prepared_static_n,20.7115,21.3203125
pdo_prepared_static_n,15.2714,21.3203125
pdo_prepared_static_n,15.155,21.3203125
pdo_prepared_static_n,15.4083,21.3203125
pdo_prepared_static_n,15.2679,21.3203125
pdo_prepared_static_n,15.6567,21.3203125
pdo_prepared_static_n,15.1721,21.3203125
pdo_prepared_static_n,15.8268,21.3203125
pdo_prepared_static_n,15.5542,21.3203125
pdo_prepared_static_n,15.5557,21.3203125
pdo_prepared_static_n,15.677,21.3203125
pdo_prepared_static_n,15.9117,21.3203125
pdo_prepared_static_n,15.1668,21.3203125
pdo_prepared_static_n,15.3882,21.3203125
pdo_prepared_static_n,15.2452,21.3203125
pdo_prepared_static_n,15.1432,21.3203125
pdo_prepared_static_n,14.3499,21.3203125
pdo_prepared_static_n,14.5597,21.3203125
pdo_prepared_static_n,15.1685,21.3203125
pdo_prepared_static_n,15.2589,21.3203125
pdo_prepared_static_n,15.2126,21.3203125
pdo_prepared_static_n,14.8247,21.3203125
pdo_prepared_static_n,14.8901,21.3203125
pdo_prepared_static_n,14.912,21.3203125
pdo_prepared_static_n,15.4704,21.3203125
pdo_prepared_static_n,15.1851,21.3203125
pdo_prepared_static_n,15.3572,21.3203125
pdo_prepared_static_n,14.8947,21.3203125
pdo_prepared_static_n,15.3211,21.3203125
pdo_prepared_static_n,15.1485,21.3203125
pdo_prepared_static_n,14.3405,21.3203125
pdo_prepared_static_n,14.5952,21.3203125
pdo_prepared_static_n,14.9613,21.3203125
pdo_prepared_static_n,15.1974,21.3203125
pdo_prepared_static_n,15.2256,21.3203125
pdo_prepared_static_n,14.7317,21.3203125
pdo_prepared_static_n,15.3238,21.3203125
pdo_prepared_static_n,15.7289,21.3203125
pdo_prepared_static_n,15.3407,21.3203125
pdo_prepared_static_n,15.2691,21.3203125
pdo_prepared_static_n,16.0676,21.3203125
pdo_prepared_static_n,15.1091,21.3203125
pdo_prepared_static_n,15.3011,21.3203125
pdo_prepared_static_n,15.3957,21.3203125
pdo_prepared_static_n,15.5372,21.3203125
pdo_prepared_static_n,15.7422,21.3203125
pdo_prepared_static_n,15.1659,21.3203125
pdo_prepared_static_n,15.494,21.3203125
pdo_prepared_static_n,15.6455,21.3203125
pdo_prepared_static_n,15.5555,21.3203125
pdo_prepared_static_n,16.0322,21.3203125
pdo_prepared_static_n,15.148,21.3203125
pdo_prepared_static_n,15.2053,21.3203125
pdo_prepared_static_n,15.108,21.3203125
pdo_prepared_static_n,15.531,21.3203125
pdo_prepared_static_n,15.816,21.3203125
pdo_prepared_static_n,15.4899,16.203125
pdo_prepared_static_n,20.9593,16.203125
pdo_prepared_static_n,14.9624,16.203125
pdo_prepared_static_n,15.2561,16.203125
pdo_prepared_static_n,15.2628,16.203125
pdo_prepared_static_n,14.7221,16.203125
pdo_prepared_static_n,15.0397,16.203125
pdo_prepared_static_n,14.735,16.203125
pdo_prepared_static_n,14.5852,16.203125
pdo_prepared_static_n,15.5597,16.203125
pdo_prepared_static_n,15.253,16.203125
pdo_prepared_static_n,14.552,16.203125
pdo_prepared_static_n,14.2741,16.203125
pdo_prepared_static_n,14.4445,16.203125
pdo_prepared_static_n,14.4819,16.203125
pdo_prepared_static_n,15.4586,16.203125
pdo_prepared_static_n,15.2361,16.203125
pdo_prepared_static_n,15.4451,16.203125
pdo_prepared_static_n,22.617,16.203125
pdo_prepared_static_n,15.2967,16.203125
pdo_prepared_static_n,15.1225,16.203125
pdo_prepared_static_n,15.1309,16.203125
pdo_prepared_static_n,15.062,16.203125
pdo_prepared_static_n,15.1297,16.203125
pdo_prepared_static_n,15.2246,16.203125
pdo_prepared_static_n,15.4288,16.203125
pdo_prepared_static_n,15.2197,16.203125
pdo_prepared_static_n,15.3027,16.203125
pdo_prepared_static_n,15.2278,16.203125
pdo_prepared_static_n,16.4915,16.203125
pdo_prepared_static_n,15.2622,16.203125
pdo_prepared_static_n,15.1706,16.203125
pdo_prepared_static_n,17.8041,16.203125
pdo_prepared_static_n,14.9657,16.203125
pdo_prepared_static_n,15.2759,16.203125
pdo_prepared_static_n,15.3951,16.203125
pdo_prepared_static_n,14.9477,16.203125
pdo_prepared_static_n,14.9738,16.203125
pdo_prepared_static_n,15.1065,16.203125
pdo_prepared_static_n,16.1028,16.203125
pdo_prepared_static_n,15.333,16.203125
pdo_prepared_static_n,15.2361,16.203125
pdo_prepared_static_n,14.6043,16.203125
pdo_prepared_static_n,14.9939,16.203125
pdo_prepared_static_n,15.2285,16.203125
pdo_prepared_static_n,15.1669,16.203125
pdo_prepared_static_n,15.3731,16.203125
pdo_prepared_static_n,16.7966,16.203125
pdo_prepared_static_n,15.5347,16.203125
pdo_prepared_static_n,15.2875,16.203125
pdo_prepared_static_n,15.4189,16.203125
pdo_prepared_static_n,15.0952,16.203125
pdo_prepared_static_n,15.3456,16.203125
pdo_prepared_static_n,15.5667,16.203125
pdo_prepared_static_n,15.0177,16.203125
pdo_prepared_static_n,14.7459,16.203125
pdo_prepared_static_n,15.8327,16.203125
pdo_prepared_static_n,15.0285,16.203125
pdo_prepared_static_n,16.1004,16.203125
pdo_prepared_static_n,15.5349,16.203125
pdo_prepared_static_n,15.1012,16.203125
pdo_prepared_static_n,15.0683,16.203125
pdo_prepared_static_n,15.0889,16.203125
pdo_prepared_static_n,15.0178,16.203125
pdo_prepared_static_n,15.1889,16.203125
pdo_prepared_static_n,15.4364,16.203125
pdo_prepared_static_n,15.1514,16.203125
pdo_prepared_static_n,15.1736,16.203125
pdo_prepared_static_n,15.2915,16.203125
pdo_prepared_static_n,15.2846,16.203125
pdo_prepared_static_n,14.5702,16.203125
